Season,ConfAbbrev,DayNum,WTeamID,LTeamID
2005,a_sun,129,3209,3252
2005,aec,129,3216,3318
2005,meac,129,3224,3271
2005,big_west,129,3225,3414
2005,big_sky,129,3226,3186
2005,mvc,129,3229,3283
2005,mvc,129,3232,3133
2005,caa,129,3241,3406
2005,big_twelve,129,3243,3400
2005,aec,129,3306,3107
2005,big_sky,129,3319,3170
2005,mvc,129,3320,3191
2005,caa,129,3330,3220
2005,a_sun,129,3391,3125
2005,a_sun,129,3407,3194
2005,a_sun,129,3416,3273
2005,aec,129,3436,3127
2005,swac,130,3108,3212
2005,aec,130,3131,3436
2005,mac,130,3132,3185
2005,meac,130,3164,3224
2005,caa,130,3174,3241
2005,a_sun,130,3209,3407
2005,aec,130,3216,3306
2005,big_west,130,3225,3253
2005,mvc,130,3229,3320
2005,mvc,130,3232,3179
2005,mac,130,3245,3267
2005,big_south,130,3251,3128
2005,wac,130,3256,3201
2005,big_sky,130,3285,3226
2005,mwc,130,3307,3424
2005,meac,130,3313,3197
2005,caa,130,3330,3180
2005,wac,130,3349,3363
2005,big_west,130,3364,3169
2005,swac,130,3380,3106
2005,a_sun,130,3391,3416
2005,big_south,130,3421,3219
2005,mwc,130,3428,3140
2005,big_sky,130,3451,3319
2005,swac,131,3108,3380
2005,big_twelve,131,3124,3243
2005,mac,131,3132,3245
2005,meac,131,3164,3313
2005,aec,131,3216,3131
2005,mvc,131,3229,3232
2005,big_south,131,3251,3421
2005,big_sky,131,3285,3451
2005,mwc,131,3307,3428
2005,caa,131,3330,3174
2005,wac,131,3349,3256
2005,big_west,131,3364,3225
2005,nec,131,3384,3352
2005,a_sun,131,3391,3209
2005,southland,131,3426,3419
2006,horizon,120,3260,3156
2006,ovc,120,3287,3122
2006,ovc,120,3359,3240
2006,ovc,120,3369,3293
2006,ovc,120,3399,3183
2006,horizon,121,3139,3178
2006,sun_belt,122,3117,3407
2006,patriot,122,3119,3248
2006,sec,122,3120,3376
2006,patriot,122,3137,3250
2006,patriot,122,3159,3298
2006,cusa,122,3187,3412
2006,maac,122,3193,3373
2006,sec,122,3196,3280
2006,sun_belt,122,3198,3309
2006,southern,122,3202,3158
2006,southern,122,3204,3459
2006,acc,122,3210,3274
2006,patriot,122,3221,3110
2006,cusa,122,3222,3431
2006,horizon,122,3227,3460
2006,big_ten,122,3228,3321
2006,big_ten,122,3231,3276
2006,wcc,122,3258,3360
2006,maac,122,3264,3351
2006,cusa,122,3267,3272
2006,sec,122,3279,3116
2006,acc,122,3301,3155
2006,maac,122,3310,3389
2006,big_ten,122,3336,3458
2006,wcc,122,3337,3388
2006,wcc,122,3362,3211
2006,wcc,122,3365,3339
2006,sun_belt,122,3375,3114
2006,cusa,122,3408,3416
2006,sec,122,3435,3104
2006,acc,122,3438,3130
2006,acc,122,3439,3448
2006,horizon,122,3453,3464
2006,horizon,122,3454,3260
2006,pac_ten,123,3112,3332
2006,maac,123,3145,3193
2006,southern,123,3151,3202
2006,southern,123,3172,3189
2006,a_ten,123,3173,3348
2006,acc,123,3181,3439
2006,a_ten,123,3182,3269
2006,sec,123,3208,3435
2006,big_ten,123,3231,3278
2006,maac,123,3233,3310
2006,sec,123,3246,3196
2006,maac,123,3259,3264
2006,sec,123,3261,3279
2006,acc,123,3268,3210
2006,big_ten,123,3277,3234
2006,acc,123,3301,3199
2006,acc,123,3314,3438
2006,big_ten,123,3326,3336
2006,pac_ten,123,3333,3450
2006,big_ten,123,3345,3228
2006,cusa,123,3349,3222
2006,a_ten,123,3350,3247
2006,ovc,123,3369,3359
2006,cusa,123,3374,3408
2006,cusa,123,3379,3267
2006,a_ten,123,3386,3200
2006,sec,123,3397,3120
2006,ovc,123,3399,3287
2006,cusa,123,3409,3187
2006,southern,123,3422,3204
2006,southern,123,3441,3111
2006,pac_ten,124,3113,3333
2006,sun_belt,124,3117,3317
2006,patriot,124,3119,3159
2006,mac,124,3123,3103
2006,southern,124,3151,3441
2006,a_ten,124,3182,3150
2006,sun_belt,124,3198,3176
2006,a_ten,124,3203,3350
2006,patriot,124,3221,3137
2006,nec,124,3254,3284
2006,maac,124,3259,3145
2006,sec,124,3261,3246
2006,maac,124,3265,3233
2006,acc,124,3268,3181
2006,sun_belt,124,3292,3418
2006,mac,124,3296,3275
2006,acc,124,3314,3301
2006,big_east,124,3323,3378
2006,mac,124,3325,3141
2006,wcc,124,3337,3258
2006,big_east,124,3338,3153
2006,nec,124,3346,3148
2006,cusa,124,3349,3374
2006,nec,124,3352,3291
2006,nec,124,3357,3192
2006,wcc,124,3365,3362
2006,ovc,124,3369,3399
2006,a_ten,124,3386,3462
2006,pac_ten,124,3390,3112
2006,a_ten,124,3396,3173
2006,sec,124,3397,3208
2006,mac,124,3405,3138
2006,cusa,124,3409,3379
2006,pac_ten,124,3417,3143
2006,southern,124,3422,3172
2006,pac_ten,124,3425,3449
2006,big_east,124,3437,3266
2006,sun_belt,124,3443,3375
2006,big_east,124,3452,3257
2006,southern,125,3151,3422
2006,big_east,125,3163,3323
2006,big_east,125,3177,3338
2006,a_ten,125,3203,3386
2006,horizon,125,3227,3453
2006,maac,125,3265,3259
2006,acc,125,3314,3268
2006,big_ten,125,3326,3277
2006,wcc,125,3337,3365
2006,big_ten,125,3345,3231
2006,big_east,125,3353,3437
2006,pac_ten,125,3390,3425
2006,a_ten,125,3396,3182
2006,sec,125,3397,3261
2006,cusa,125,3409,3349
2006,pac_ten,125,3417,3113
2006,big_east,125,3452,3385
2006,horizon,125,3454,3139
2006,big_east,126,3163,3177
2006,sun_belt,126,3292,3117
2006,big_ten,126,3326,3345
2006,southland,126,3372,3249
2006,a_ten,126,3396,3203
2006,pac_ten,126,3417,3390
2006,southland,126,3419,3402
2006,southland,126,3426,3270
2006,southland,126,3427,3368
2006,sun_belt,126,3443,3198
2006,big_east,126,3452,3353
2006,horizon,126,3454,3227
2006,meac,127,3126,3299
2006,big_south,127,3157,3128
2006,mwc,127,3161,3361
2006,big_east,127,3163,3452
2006,meac,127,3197,3288
2006,meac,127,3214,3313
2006,big_south,127,3219,3421
2006,wac,127,3225,3429
2006,big_twelve,127,3235,3400
2006,big_twelve,127,3243,3242
2006,big_south,127,3251,3149
2006,sun_belt,127,3292,3443
2006,big_twelve,127,3304,3160
2006,nec,127,3346,3352
2006,nec,127,3357,3254
2006,big_twelve,127,3403,3329
2006,big_south,127,3457,3347
2006,swac,128,3105,3290
2006,swac,128,3106,3108
2006,patriot,128,3119,3221
2006,big_twelve,128,3124,3243
2006,wac,128,3129,3218
2006,mac,128,3132,3296
2006,mwc,128,3140,3161
2006,big_west,128,3142,3334
2006,meac,128,3164,3214
2006,big_west,128,3169,3414
2006,meac,128,3175,3197
2006,caa,128,3180,3406
2006,mac,128,3185,3325
2006,caa,128,3206,3433
2006,caa,128,3209,3456
2006,swac,128,3238,3115
2006,mac,128,3245,3123
2006,wac,128,3256,3225
2006,big_twelve,128,3281,3403
2006,wac,128,3305,3363
2006,wac,128,3308,3201
2006,caa,128,3318,3423
2006,big_twelve,128,3328,3235
2006,southland,128,3372,3419
2006,swac,128,3380,3212
2006,mwc,128,3395,3461
2006,big_twelve,128,3401,3304
2006,mac,128,3405,3444
2006,mwc,128,3424,3307
2006,southland,128,3427,3426
2006,mwc,128,3428,3102
2006,big_twelve,129,3124,3401
2006,a_sun,129,3125,3391
2006,mvc,129,3166,3356
2006,big_west,129,3169,3168
2006,caa,129,3174,3318
2006,a_sun,129,3194,3239
2006,a_sun,129,3205,3144
2006,caa,129,3220,3209
2006,meac,129,3224,3354
2006,caa,129,3241,3180
2006,aec,129,3263,3107
2006,meac,129,3271,3126
2006,a_sun,129,3273,3190
2006,mvc,129,3283,3133
2006,big_sky,129,3319,3340
2006,big_twelve,129,3328,3281
2006,caa,129,3330,3206
2006,big_west,129,3415,3142
2006,big_sky,129,3451,3186
2006,swac,130,3106,3238
2006,aec,130,3127,3420
2006,aec,130,3131,3306
2006,mac,130,3132,3405
2006,mwc,130,3140,3395
2006,meac,130,3164,3224
2006,meac,130,3175,3271
2006,mvc,130,3191,3455
2006,a_sun,130,3194,3273
2006,a_sun,130,3205,3125
2006,aec,130,3216,3263
2006,big_south,130,3219,3157
2006,mvc,130,3232,3166
2006,caa,130,3241,3174
2006,mac,130,3245,3185
2006,big_south,130,3251,3457
2006,wac,130,3256,3305
2006,mvc,130,3283,3179
2006,wac,130,3308,3129
2006,big_sky,130,3319,3285
2006,mvc,130,3320,3229
2006,caa,130,3330,3220
2006,big_west,130,3364,3169
2006,swac,130,3380,3105
2006,aec,130,3392,3436
2006,big_west,130,3415,3253
2006,mwc,130,3428,3424
2006,big_sky,130,3451,3226
2006,aec,131,3131,3392
2006,mac,131,3132,3245
2006,meac,131,3164,3175
2006,a_sun,131,3194,3205
2006,aec,131,3216,3127
2006,mvc,131,3232,3191
2006,big_south,131,3251,3219
2006,wac,131,3256,3308
2006,mvc,131,3283,3320
2006,big_sky,131,3319,3451
2006,big_twelve,131,3328,3124
2006,caa,131,3330,3241
2006,nec,131,3357,3346
2006,southland,131,3372,3427
2006,swac,131,3380,3106
2006,big_west,131,3415,3364
2006,mwc,131,3428,3140
2006,aec,132,3216,3131
2006,mvc,132,3283,3232
2007,southern,120,3111,3189
2007,southern,120,3202,3158
2007,ovc,120,3293,3184
2007,ovc,120,3359,3399
2007,ovc,120,3369,3122
2007,ovc,120,3404,3287
2007,sun_belt,121,3114,3309
2007,sun_belt,121,3117,3419
2007,southern,121,3151,3111
2007,sun_belt,121,3176,3194
2007,sun_belt,121,3198,3407
2007,sun_belt,121,3375,3317
2007,southern,121,3441,3202
2007,southern,122,3172,3459
2007,sec,122,3196,3280
2007,acc,122,3199,3448
2007,southern,122,3204,3422
2007,acc,122,3210,3274
2007,wcc,122,3211,3339
2007,cusa,122,3222,3267
2007,big_ten,122,3231,3234
2007,sec,122,3246,3116
2007,wcc,122,3258,3365
2007,maac,122,3264,3310
2007,big_ten,122,3278,3321
2007,sec,122,3279,3104
2007,wcc,122,3337,3388
2007,wcc,122,3362,3360
2007,cusa,122,3374,3416
2007,sec,122,3376,3120
2007,maac,122,3389,3351
2007,cusa,122,3409,3379
2007,cusa,122,3431,3272
2007,acc,122,3438,3155
2007,acc,122,3439,3130
2007,big_ten,122,3458,3276
2007,pac_ten,123,3112,3333
2007,southern,123,3151,3172
2007,a_ten,123,3173,3247
2007,acc,123,3181,3438
2007,cusa,123,3187,3374
2007,sec,123,3208,3246
2007,maac,123,3233,3389
2007,maac,123,3259,3145
2007,sec,123,3261,3279
2007,maac,123,3265,3264
2007,acc,123,3268,3210
2007,big_ten,123,3277,3278
2007,ovc,123,3293,3404
2007,acc,123,3301,3199
2007,acc,123,3314,3439
2007,big_ten,123,3326,3231
2007,big_ten,123,3336,3228
2007,big_ten,123,3345,3458
2007,cusa,123,3349,3431
2007,ovc,123,3369,3359
2007,maac,123,3373,3193
2007,a_ten,123,3382,3269
2007,a_ten,123,3386,3348
2007,a_ten,123,3387,3350
2007,sec,123,3397,3376
2007,cusa,123,3408,3222
2007,cusa,123,3412,3409
2007,pac_ten,123,3417,3450
2007,sec,123,3435,3196
2007,southern,123,3441,3204
2007,patriot,124,3110,3298
2007,pac_ten,124,3113,3417
2007,sun_belt,124,3117,3443
2007,pac_ten,124,3143,3332
2007,southern,124,3151,3441
2007,patriot,124,3159,3137
2007,sun_belt,124,3176,3114
2007,big_east,124,3177,3323
2007,cusa,124,3187,3412
2007,a_ten,124,3203,3173
2007,wcc,124,3211,3362
2007,patriot,124,3221,3248
2007,maac,124,3233,3259
2007,patriot,124,3250,3119
2007,big_east,124,3257,3385
2007,wcc,124,3258,3337
2007,sec,124,3261,3397
2007,maac,124,3265,3373
2007,nec,124,3284,3346
2007,sun_belt,124,3292,3375
2007,acc,124,3301,3181
2007,acc,124,3314,3268
2007,big_east,124,3338,3153
2007,cusa,124,3349,3408
2007,nec,124,3352,3192
2007,nec,124,3357,3291
2007,ovc,124,3369,3293
2007,big_east,124,3378,3371
2007,nec,124,3383,3254
2007,a_ten,124,3386,3150
2007,pac_ten,124,3390,3112
2007,a_ten,124,3396,3382
2007,sun_belt,124,3418,3198
2007,pac_ten,124,3425,3449
2007,sec,124,3435,3208
2007,a_ten,124,3462,3387
2007,patriot,125,3110,3159
2007,pac_ten,125,3113,3143
2007,big_east,125,3163,3378
2007,cusa,125,3187,3349
2007,wcc,125,3211,3258
2007,patriot,125,3221,3250
2007,big_east,125,3257,3452
2007,maac,125,3265,3233
2007,big_east,125,3266,3338
2007,mac,125,3296,3103
2007,acc,125,3314,3301
2007,mac,125,3325,3141
2007,big_ten,125,3326,3336
2007,big_ten,125,3345,3277
2007,big_east,125,3353,3177
2007,a_ten,125,3386,3203
2007,pac_ten,125,3390,3425
2007,mac,125,3405,3138
2007,sec,125,3435,3261
2007,mac,125,3444,3275
2007,a_ten,125,3462,3396
2007,big_east,126,3163,3257
2007,horizon,126,3178,3260
2007,sun_belt,126,3292,3176
2007,big_ten,126,3345,3326
2007,big_east,126,3353,3266
2007,pac_ten,126,3390,3113
2007,sun_belt,126,3418,3117
2007,a_ten,126,3462,3386
2007,mwc,127,3102,3161
2007,mac,127,3123,3444
2007,mac,127,3132,3405
2007,big_twelve,127,3160,3403
2007,mac,127,3185,3325
2007,meac,127,3197,3126
2007,meac,127,3224,3354
2007,big_twelve,127,3235,3243
2007,big_twelve,127,3242,3329
2007,sun_belt,127,3292,3418
2007,mac,127,3296,3245
2007,meac,127,3313,3271
2007,nec,127,3352,3383
2007,big_east,127,3353,3163
2007,nec,127,3357,3284
2007,wac,127,3363,3225
2007,big_twelve,127,3400,3281
2007,big_twelve,128,3124,3242
2007,wac,128,3129,3363
2007,horizon,128,3139,3464
2007,mwc,128,3140,3102
2007,meac,128,3164,3224
2007,big_west,128,3168,3334
2007,meac,128,3175,3313
2007,wac,128,3201,3218
2007,patriot,128,3221,3110
2007,horizon,128,3227,3156
2007,big_twelve,128,3235,3304
2007,swac,128,3238,3290
2007,big_west,128,3253,3414
2007,wac,128,3305,3429
2007,mwc,128,3307,3424
2007,wac,128,3308,3256
2007,big_twelve,128,3328,3400
2007,swac,128,3341,3380
2007,southland,128,3372,3249
2007,southland,128,3394,3402
2007,big_twelve,128,3401,3160
2007,southland,128,3426,3322
2007,southland,128,3427,3368
2007,mwc,128,3428,3395
2007,horizon,128,3453,3178
2007,horizon,128,3454,3460
2007,mwc,128,3461,3361
2007,aec,129,3107,3306
2007,swac,129,3115,3106
2007,a_sun,129,3125,3273
2007,mvc,129,3133,3283
2007,big_west,129,3168,3169
2007,mvc,129,3179,3455
2007,caa,129,3180,3209
2007,a_sun,129,3190,3252
2007,meac,129,3197,3299
2007,a_sun,129,3205,3144
2007,swac,129,3212,3105
2007,big_twelve,129,3235,3401
2007,a_sun,129,3239,3391
2007,big_south,129,3251,3128
2007,big_west,129,3253,3142
2007,meac,129,3288,3214
2007,big_sky,129,3319,3286
2007,big_twelve,129,3328,3124
2007,big_south,129,3347,3149
2007,big_south,129,3421,3157
2007,caa,129,3423,3406
2007,caa,129,3433,3318
2007,big_sky,129,3451,3340
2007,caa,129,3456,3206
2007,big_south,129,3457,3219
2007,mac,130,3123,3296
2007,a_sun,130,3125,3205
2007,aec,130,3127,3131
2007,wac,130,3129,3201
2007,mac,130,3132,3185
2007,horizon,130,3139,3227
2007,mwc,130,3140,3428
2007,mvc,130,3166,3232
2007,caa,130,3174,3433
2007,meac,130,3175,3197
2007,mvc,130,3179,3356
2007,a_sun,130,3190,3239
2007,mvc,130,3191,3320
2007,aec,130,3216,3107
2007,caa,130,3220,3456
2007,big_sky,130,3226,3451
2007,mvc,130,3229,3133
2007,swac,130,3238,3115
2007,caa,130,3241,3423
2007,meac,130,3288,3164
2007,mwc,130,3307,3461
2007,wac,130,3308,3305
2007,big_sky,130,3319,3285
2007,caa,130,3330,3180
2007,swac,130,3341,3212
2007,big_south,130,3347,3251
2007,big_west,130,3364,3168
2007,southland,130,3372,3394
2007,big_west,130,3415,3253
2007,aec,130,3420,3392
2007,big_south,130,3421,3457
2007,southland,130,3426,3427
2007,aec,130,3436,3263
2007,horizon,130,3453,3454
2007,a_sun,131,3125,3190
2007,wac,131,3129,3308
2007,mac,131,3132,3123
2007,mvc,131,3166,3229
2007,meac,131,3175,3288
2007,mvc,131,3179,3191
2007,aec,131,3216,3127
2007,big_sky,131,3226,3319
2007,caa,131,3241,3174
2007,mwc,131,3307,3140
2007,big_twelve,131,3328,3235
2007,caa,131,3330,3220
2007,swac,131,3341,3238
2007,nec,131,3352,3357
2007,big_west,131,3415,3364
2007,aec,131,3420,3436
2007,big_south,131,3421,3347
2007,southland,131,3426,3372
2007,mvc,132,3179,3166
2007,caa,132,3330,3241
2007,aec,132,3420,3216
2007,horizon,132,3453,3139
2008,ovc,120,3183,3398
2008,ovc,120,3293,3287
2008,ovc,120,3359,3184
2008,ovc,120,3369,3240
2008,sun_belt,121,3117,3194
2008,a_sun,121,3190,3273
2008,sun_belt,121,3198,3176
2008,a_sun,121,3239,3391
2008,sun_belt,121,3317,3309
2008,sun_belt,121,3375,3418
2008,sun_belt,121,3407,3419
2008,sec,122,3120,3116
2008,acc,122,3130,3439
2008,maac,122,3145,3310
2008,acc,122,3155,3301
2008,sec,122,3196,3376
2008,acc,122,3199,3448
2008,a_sun,122,3205,3144
2008,sec,122,3208,3104
2008,acc,122,3210,3274
2008,wcc,122,3211,3337
2008,big_ten,122,3228,3458
2008,big_ten,122,3231,3321
2008,a_sun,122,3252,3125
2008,maac,122,3259,3351
2008,cusa,122,3267,3408
2008,big_ten,122,3276,3336
2008,sec,122,3279,3280
2008,cusa,122,3349,3187
2008,wcc,122,3360,3339
2008,wcc,122,3365,3362
2008,cusa,122,3379,3416
2008,wcc,122,3388,3258
2008,cusa,122,3409,3272
2008,southern,122,3422,3111
2008,southern,122,3459,3202
2008,southern,123,3151,3422
2008,a_ten,123,3173,3269
2008,acc,123,3181,3199
2008,ovc,123,3183,3369
2008,a_sun,123,3190,3252
2008,maac,123,3193,3373
2008,big_ten,123,3228,3326
2008,maac,123,3233,3259
2008,big_ten,123,3234,3276
2008,a_sun,123,3239,3205
2008,sec,123,3246,3208
2008,sec,123,3261,3279
2008,maac,123,3265,3145
2008,cusa,123,3267,3412
2008,acc,123,3268,3130
2008,big_ten,123,3277,3278
2008,ovc,123,3293,3359
2008,acc,123,3314,3155
2008,pac_ten,123,3332,3450
2008,pac_ten,123,3333,3112
2008,big_ten,123,3345,3231
2008,a_ten,123,3348,3382
2008,a_ten,123,3350,3182
2008,cusa,123,3374,3409
2008,cusa,123,3379,3222
2008,a_ten,123,3386,3387
2008,maac,123,3389,3264
2008,sec,123,3397,3196
2008,cusa,123,3431,3349
2008,sec,123,3435,3120
2008,acc,123,3438,3210
2008,southern,123,3441,3459
2008,patriot,124,3110,3159
2008,pac_ten,124,3113,3449
2008,sun_belt,124,3114,3198
2008,sun_belt,124,3117,3375
2008,patriot,124,3137,3119
2008,pac_ten,124,3143,3332
2008,southern,124,3158,3204
2008,a_ten,124,3173,3150
2008,big_east,124,3177,3266
2008,acc,124,3181,3268
2008,southern,124,3189,3172
2008,a_sun,124,3190,3239
2008,a_ten,124,3203,3348
2008,wcc,124,3211,3388
2008,patriot,124,3221,3298
2008,big_ten,124,3228,3277
2008,maac,124,3233,3193
2008,patriot,124,3250,3248
2008,nec,124,3254,3192
2008,big_east,124,3257,3385
2008,sec,124,3261,3246
2008,maac,124,3265,3389
2008,summit,124,3282,3442
2008,nec,124,3284,3357
2008,sun_belt,124,3292,3407
2008,ovc,124,3293,3183
2008,acc,124,3314,3438
2008,summit,124,3324,3147
2008,big_east,124,3338,3437
2008,big_ten,124,3345,3234
2008,nec,124,3346,3291
2008,nec,124,3352,3383
2008,wcc,124,3360,3365
2008,cusa,124,3374,3267
2008,big_east,124,3378,3393
2008,pac_ten,124,3390,3333
2008,a_ten,124,3396,3350
2008,sec,124,3397,3435
2008,pac_ten,124,3417,3425
2008,cusa,124,3431,3379
2008,sun_belt,124,3443,3317
2008,a_ten,124,3462,3386
2008,patriot,125,3137,3110
2008,pac_ten,125,3143,3113
2008,southern,125,3151,3158
2008,big_east,125,3163,3177
2008,patriot,125,3221,3250
2008,summit,125,3237,3381
2008,nec,125,3254,3346
2008,big_east,125,3257,3353
2008,maac,125,3265,3233
2008,acc,125,3314,3181
2008,mac,125,3325,3141
2008,summit,125,3331,3236
2008,big_east,125,3338,3323
2008,big_ten,125,3345,3228
2008,nec,125,3352,3284
2008,wcc,125,3360,3211
2008,cusa,125,3374,3431
2008,pac_ten,125,3390,3417
2008,a_ten,125,3396,3173
2008,sec,125,3397,3261
2008,southern,125,3441,3189
2008,mac,125,3444,3103
2008,big_east,125,3452,3378
2008,a_ten,125,3462,3203
2008,southern,126,3151,3441
2008,big_east,126,3163,3338
2008,summit,126,3237,3282
2008,mac,126,3245,3296
2008,big_east,126,3257,3452
2008,horizon,126,3260,3227
2008,sun_belt,126,3292,3114
2008,summit,126,3331,3324
2008,pac_ten,126,3390,3143
2008,mac,126,3405,3138
2008,sun_belt,126,3443,3117
2008,a_ten,126,3462,3396
2008,horizon,126,3464,3178
2008,mac,127,3132,3245
2008,mwc,127,3161,3424
2008,big_east,127,3163,3257
2008,meac,127,3197,3224
2008,big_twelve,127,3235,3160
2008,big_twelve,127,3242,3304
2008,mac,127,3275,3444
2008,big_twelve,127,3281,3328
2008,meac,127,3288,3313
2008,mac,127,3325,3185
2008,summit,127,3331,3237
2008,meac,127,3354,3126
2008,wac,127,3363,3225
2008,big_twelve,127,3400,3403
2008,mac,127,3405,3123
2008,sun_belt,127,3443,3292
2008,wac,128,3129,3429
2008,patriot,128,3137,3221
2008,big_west,128,3142,3414
2008,horizon,128,3156,3139
2008,mwc,128,3161,3428
2008,meac,128,3164,3354
2008,big_west,128,3168,3253
2008,wac,128,3201,3363
2008,big_twelve,128,3235,3243
2008,swac,128,3238,3108
2008,southland,128,3249,3372
2008,wac,128,3256,3305
2008,meac,128,3299,3197
2008,mwc,128,3307,3140
2008,wac,128,3308,3218
2008,big_twelve,128,3329,3242
2008,swac,128,3341,3106
2008,southland,128,3394,3402
2008,mwc,128,3395,3102
2008,big_twelve,128,3400,3124
2008,big_twelve,128,3401,3281
2008,southland,128,3426,3270
2008,southland,128,3427,3322
2008,horizon,128,3453,3260
2008,horizon,128,3454,3434
2008,horizon,128,3460,3464
2008,swac,129,3115,3380
2008,big_west,129,3142,3334
2008,meac,129,3175,3288
2008,meac,129,3214,3271
2008,big_sky,129,3286,3319
2008,swac,129,3290,3105
2008,caa,129,3318,3206
2008,mvc,129,3320,3455
2008,big_twelve,129,3329,3400
2008,big_sky,129,3340,3294
2008,mvc,129,3356,3133
2008,mwc,129,3361,3461
2008,aec,129,3392,3263
2008,big_twelve,129,3401,3235
2008,caa,129,3406,3220
2008,big_west,129,3415,3168
2008,caa,129,3423,3174
2008,caa,129,3456,3209
2008,aec,130,3107,3127
2008,aec,130,3131,3420
2008,horizon,130,3156,3453
2008,meac,130,3164,3175
2008,mvc,130,3166,3283
2008,mvc,130,3179,3232
2008,mvc,130,3191,3320
2008,wac,130,3201,3256
2008,aec,130,3216,3392
2008,big_south,130,3219,3157
2008,mvc,130,3229,3356
2008,swac,130,3238,3290
2008,caa,130,3241,3456
2008,southland,130,3249,3394
2008,mac,130,3275,3405
2008,big_sky,130,3285,3340
2008,big_sky,130,3286,3226
2008,meac,130,3299,3214
2008,mwc,130,3307,3161
2008,wac,130,3308,3129
2008,mac,130,3325,3132
2008,caa,130,3330,3423
2008,swac,130,3341,3115
2008,big_south,130,3347,3421
2008,mwc,130,3361,3395
2008,big_west,130,3364,3142
2008,caa,130,3406,3180
2008,big_west,130,3413,3415
2008,southland,130,3427,3426
2008,caa,130,3433,3318
2008,aec,130,3436,3306
2008,big_south,130,3457,3149
2008,horizon,130,3460,3454
2008,aec,131,3131,3436
2008,meac,131,3164,3299
2008,mvc,131,3179,3191
2008,wac,131,3201,3308
2008,aec,131,3216,3107
2008,mvc,131,3229,3166
2008,swac,131,3238,3341
2008,big_south,131,3251,3219
2008,mac,131,3275,3325
2008,big_sky,131,3285,3286
2008,mwc,131,3307,3361
2008,caa,131,3330,3406
2008,big_south,131,3347,3457
2008,big_west,131,3364,3413
2008,big_twelve,131,3401,3329
2008,southland,131,3427,3249
2008,caa,131,3433,3241
2008,horizon,132,3156,3460
2008,aec,132,3216,3131
2008,mvc,132,3229,3179
2008,big_south,132,3251,3347
2008,caa,132,3330,3433
2008,nec,132,3352,3254
2009,ovc,120,3122,3287
2009,ovc,120,3183,3399
2009,ovc,120,3293,3240
2009,ovc,120,3398,3369
2009,a_sun,121,3239,3252
2009,sun_belt,121,3309,3194
2009,sun_belt,121,3317,3117
2009,sun_belt,121,3375,3198
2009,sun_belt,121,3407,3418
2009,sun_belt,121,3419,3443
2009,southern,122,3111,3202
2009,a_sun,122,3125,3144
2009,acc,122,3130,3274
2009,acc,122,3155,3210
2009,cusa,122,3187,3412
2009,southern,122,3189,3204
2009,sec,122,3208,3246
2009,big_ten,122,3228,3336
2009,big_ten,122,3231,3276
2009,maac,122,3259,3264
2009,cusa,122,3267,3272
2009,a_sun,122,3273,3391
2009,sec,122,3279,3116
2009,sec,122,3280,3376
2009,maac,122,3310,3351
2009,sec,122,3397,3104
2009,cusa,122,3408,3409
2009,cusa,122,3416,3349
2009,southern,122,3422,3459
2009,acc,122,3438,3439
2009,acc,122,3448,3301
2009,big_ten,122,3458,3321
2009,sec,123,3120,3279
2009,ovc,123,3122,3293
2009,maac,123,3145,3310
2009,southern,123,3151,3111
2009,big_east,123,3153,3266
2009,a_ten,123,3173,3387
2009,acc,123,3181,3438
2009,a_ten,123,3182,3269
2009,ovc,123,3183,3398
2009,a_sun,123,3190,3273
2009,maac,123,3193,3373
2009,acc,123,3199,3130
2009,maac,123,3233,3389
2009,big_ten,123,3234,3278
2009,a_sun,123,3239,3125
2009,sec,123,3261,3280
2009,maac,123,3265,3259
2009,cusa,123,3267,3431
2009,acc,123,3268,3448
2009,acc,123,3314,3155
2009,big_ten,123,3326,3228
2009,big_ten,123,3345,3231
2009,a_ten,123,3348,3203
2009,southern,123,3359,3422
2009,wcc,123,3360,3362
2009,wcc,123,3365,3388
2009,big_east,123,3371,3207
2009,cusa,123,3374,3187
2009,cusa,123,3379,3408
2009,a_ten,123,3382,3386
2009,big_east,123,3385,3393
2009,sec,123,3397,3196
2009,cusa,123,3416,3222
2009,sec,123,3435,3208
2009,big_east,123,3452,3344
2009,big_ten,123,3458,3277
2009,sun_belt,124,3114,3419
2009,patriot,124,3119,3221
2009,sec,124,3120,3397
2009,ovc,124,3122,3183
2009,maac,124,3145,3193
2009,nec,124,3148,3192
2009,a_ten,124,3150,3182
2009,southern,124,3158,3172
2009,a_ten,124,3173,3462
2009,sun_belt,124,3176,3317
2009,big_east,124,3177,3452
2009,acc,124,3181,3199
2009,a_sun,124,3190,3239
2009,patriot,124,3248,3110
2009,patriot,124,3250,3159
2009,wcc,124,3258,3365
2009,maac,124,3265,3233
2009,acc,124,3268,3314
2009,nec,124,3284,3346
2009,sun_belt,124,3292,3309
2009,patriot,124,3298,3137
2009,big_east,124,3323,3385
2009,summit,124,3324,3282
2009,big_ten,124,3326,3234
2009,big_ten,124,3345,3458
2009,a_ten,124,3350,3348
2009,big_east,124,3353,3371
2009,summit,124,3355,3331
2009,nec,124,3357,3291
2009,wcc,124,3360,3337
2009,sun_belt,124,3375,3407
2009,big_east,124,3378,3153
2009,cusa,124,3379,3267
2009,nec,124,3384,3352
2009,a_ten,124,3396,3382
2009,cusa,124,3416,3374
2009,sec,124,3435,3261
2009,southern,124,3441,3189
