t1_score_diff,diff_total_games,diff_win_pct,diff_avg_points_for,diff_avg_points_against,diff_avg_game_margin,diff_std_game_margin,diff_non_home_wins,diff_home_losses,diff_close_wins,diff_close_losses,diff_3FGA_pg,diff_3_pct,diff_FTA_pg,diff_FT_pct,diff_TOV_pg,diff_avg_pace,diff_off_eff,diff_def_eff,diff_pythag_win_pct,diff_luck,diff_wins_vs_tourney_teams,diff_away_wins_vs_tourney_teams,diff_losses_vs_tourney_teams,diff_losses_vs_non_tourney_teams,diff_games_vs_tourney_teams,diff_final_net,diff_net_improvement,diff_final_pom,diff_pom_improvement,diff_pi_i,diff_coach_WL_car,diff_tourneys_car,diff_sw16_car,diff_ff_car,diff_champ_car,diff_returning_min_pct,diff_returning_score_pct,diff_avg_height,diff_avg_yr
2,-1,0.02406417112299475,0.26559714795008915,2.8805704099821696,-2.614973262032084,-0.2328298819516732,2.0,-2.0,-1.0,0.0,1.875222816399285,0.031960059753125214,1.4278074866310178,-0.001535028603947719,1.6550802139037444,0.7535210932858192,-0.907993830384541,2.119316105285421,-0.0286876243773192,0.052751795500313794,2.0,0.0,0.0,-1.0,2.0,-1.0,-4.0,2.0,0.0,-0.0012310057277765,-0.020000000000000018,4,4,0,1,-25.6,-33.5,0,0.9000000000000001
-7,-3,-0.2393939393939395,3.9575757575757535,11.939393939393938,-7.9818181818181815,0.4052816126726295,-3.0,2.0,-3.0,0.0,-0.11515151515152056,0.002490571408240383,7.851515151515152,0.08021725255006806,2.954545454545457,4.12863999999999,-1.49574196801548,11.043945475267009,-0.1911005549440401,-0.0482933844498993,-12.0,-5.0,2.0,5.0,-10.0,103.0,17.0,113.0,9.0,-0.0036858704909888997,-0.266,-26,-16,-3,-1,-7.799999999999997,-4.5,-4,0.30000000000000004
-1,0,-0.21212121212121215,-10.696969696969695,-7.5151515151515085,-3.1818181818181817,4.66521888480125,-2.0,4.0,-3.0,2.0,2.575757575757571,0.01529666835976462,-2.6060606060606055,0.04935331381676822,-1.5757575757575744,-6.384484848484874,-5.277522910554097,-3.679313609880552,-0.016810222110161366,-0.1953109900110507,-5.0,-1.0,5.0,2.0,0.0,22.0,1.0,-2.0,1.0,-0.0006093698092072995,-0.04500000000000004,-18,-11,-3,-1,-28.299999999999997,-30.699999999999996,-2,0.10000000000000009
-16,-2,-0.2619745845552298,-3.156402737047898,3.315738025415449,-6.472140762463343,0.8884805675399594,-2.0,4.0,-3.0,3.0,-1.837732160312811,-0.002975747656598582,5.216031280547412,-0.025098488832185573,3.9384164222873927,1.1796461648745478,-7.567099110734446,2.0406821550137835,-0.11902978425954425,-0.14294480029568551,-6.0,-1.0,6.0,2.0,0.0,47.0,5.0,14.0,8.0,-0.0017747809314127994,-0.06099999999999994,-25,-15,-3,-1,-21.299999999999997,-32.099999999999994,-2,-0.30000000000000004
7,1,-0.14527629233511596,0.1889483065953641,-1.3351158645276229,1.524064171122994,2.8400872310464624,-3.0,2.0,-2.0,0.0,-3.6327985739750464,-0.019248559026542322,2.2691622103386813,0.006453259769455988,1.072192513368984,0.8882405228757975,-1.317880665541196,-2.987963716698033,0.014239961479539542,-0.1595162538146554,-2.0,-1.0,4.0,1.0,2.0,6.0,3.0,-6.0,1.0,0.0016951016540345002,0.026000000000000023,-19,-11,-1,-1,-24.299999999999997,-19.599999999999994,-1,-0.3999999999999999
3,3,-0.015180265654649028,-8.520872865275152,-2.977229601518026,-5.543643263757117,-4.1446269481021165,3.0,0.0,2.0,-1.0,3.067362428842511,-0.03295776964513342,1.020872865275141,-0.06339394698131506,-0.7144212523719151,-1.563983025702953,-10.185173963902969,-1.9148228565483834,-0.07744225753575962,0.06226199188111059,-1.0,-1.0,-2.0,3.0,-3.0,26.0,40.0,37.0,3.0,-0.0013760187963019997,0.07199999999999995,-6,1,1,0,-14.899999999999999,-21.299999999999997,0,-0.30000000000000004
9,5,-0.1561866125760648,7.842799188640967,9.936105476673426,-2.093306288032455,1.8541647053099535,-4.0,4.0,-1.0,2.0,5.895537525354971,0.03422426949302043,1.018255578093303,-0.0524861878453039,0.6592292089249483,4.882685057471264,2.9758316340352025,7.936083098342436,-0.07872977757314181,-0.077456835002923,4.0,3.0,4.0,2.0,8.0,-16.0,8.0,-23.0,16.0,0.0014349009184170996,0.05500000000000005,6,1,0,0,-4.1000000000000085,-2.299999999999997,1,0.5000000000000002
-3,1,-0.021390374331550777,9.032976827094465,12.091800356506234,-3.0588235294117645,-4.899836915068088,1.0,1.0,-1.0,0.0,1.1149732620320876,0.0287717896018877,5.05169340463458,-0.04315782963634862,4.206773618538323,6.459862626262641,1.6621268361468395,9.707325165252499,-0.10010940336352048,0.0787190290319697,-1.0,1.0,-2.0,3.0,-3.0,-4.0,9.0,10.0,15.0,-0.0004832432047486004,-0.06599999999999995,-3,-3,0,0,41.099999999999994,45.800000000000004,1,0.40000000000000013
24,4,-0.0658307210031348,-7.362591431556943,-9.328108672936253,1.9655172413793096,4.114642983313567,1.0,2.0,0.0,1.0,4.332288401253919,-0.02208386547467006,-4.861024033437825,0.02171739342503176,-3.444096133751307,-7.0672741205155205,1.1254601801737465,-4.882372735587438,0.06435731598861805,-0.1301880369917528,6.0,4.0,6.0,-3.0,12.0,-51.0,-22.0,-88.0,0.0,0.0030545429612400003,0.07999999999999996,9,5,0,0,-26.5,-23.4,0,0.10000000000000009
-6,-1,-0.09982174688057044,4.560606060606062,5.641711229946516,-1.0811051693404634,0.4781647781810072,-4.0,-1.0,-3.0,-1.0,-3.2468805704099815,-0.015713873021807157,6.894830659536542,0.08982963345379458,1.9875222816399276,2.3910643374925655,4.079817133420661,5.175067611701834,-0.05221073758183248,-0.047611009298737905,-3.0,-3.0,5.0,-2.0,2.0,8.0,-51.0,-3.0,-18.0,0.0001251206103999999,0.04800000000000004,16,5,1,0,-43.7,-48.900000000000006,1,-0.5999999999999999
1,1,0.1922348484848485,15.092803030303031,11.420454545454547,3.6723484848484844,1.400984315578512,5.0,-1.0,6.0,-2.0,5.116477272727277,0.1397600899662626,2.482007575757571,0.016520623770205467,-0.6647727272727284,4.211845656565657,15.905720062058734,11.471444675111115,0.05210441346186556,0.140130435022983,-1.0,0.0,-5.0,-1.0,-6.0,-12.0,7.0,5.0,4.0,0.0005747603713082,-0.1170000000000001,1,0,0,0,2.299999999999997,2.1999999999999886,0,0.5
-14,-1,-0.004456327985739694,-1.9402852049910848,2.6925133689839527,-4.632798573975043,-2.4007887710102107,2.0,1.0,4.0,-2.0,4.3609625668449254,0.08527780879014552,-3.2183600713012517,0.049653791301798034,0.5080213903743296,-5.101834343434348,5.392501554742381,10.933133667516088,-0.06877118734054655,0.06431485935480691,-9.0,-4.0,-4.0,4.0,-13.0,20.0,-1.0,30.0,-3.0,-0.0026535884875799,-0.2320000000000001,-18,-15,-7,-2,-17.1,-12.100000000000009,-3,0.20000000000000018
-19,0,-0.17647058823529405,-14.735294117647058,-6.352941176470594,-8.382352941176467,-3.861270633913616,1.0,3.0,2.0,0.0,0.7352941176470598,0.006614168557488476,-4.735294117647058,0.05984770213905788,0.5882352941176467,-9.206324705882352,-7.280611867886378,2.731016709580132,-0.13178397111168483,-0.04468661712360919,-12.0,-6.0,0.0,6.0,-12.0,131.0,12.0,113.0,6.0,-0.0045148601216966,-0.133,-21,-15,-7,-2,-17.4,-25.300000000000004,-3,0.0
-8,-1,-0.06506238859180036,-11.758467023172898,-4.186274509803937,-7.572192513368981,-5.742649517165708,-1.0,0.0,2.0,-2.0,6.815508021390375,-0.005917159763313584,-3.8850267379679124,-0.0009283614420548814,1.4474153297682708,-5.534577777777777,-8.469389073412316,1.5549031034026655,-0.11516899005277936,0.0501066014609791,-10.0,-6.0,-4.0,6.0,-14.0,42.0,53.0,66.0,37.0,-0.0035320173041111,-0.19700000000000006,-20,-14,-7,-2,-13.099999999999994,-17.5,-4,0.10000000000000009
3,2,0.08211143695014667,-0.34408602150537604,-2.0909090909090935,1.746823069403714,0.3259186057613803,0.0,0.0,2.0,0.0,1.6177908113391997,0.01222715173025729,-3.0899315738025415,-0.05727672166427544,2.0791788856304994,2.587791989099202,-5.718105254049362,-6.899371347358127,0.06295860370747686,0.019152833242669795,5.0,4.0,1.0,-3.0,6.0,-61.0,1.0,-30.0,-15.0,0.0013437561236073004,0.06400000000000006,6,2,0,0,-4.200000000000003,-12.400000000000006,1,0.5
-15,3,0.054545454545454564,12.960606060606054,8.415151515151514,4.545454545454547,0.8227915645754855,7.0,0.0,-3.0,2.0,7.1878787878787875,0.0382930186392626,1.893939393939398,0.04133333333333333,-0.3878787878787868,5.175116282828284,11.38248054673032,6.147862070877636,0.04599737138359272,0.008548083161861703,-8.0,-3.0,-4.0,3.0,-12.0,43.0,23.0,11.0,3.0,0.0008924128051096001,-0.06000000000000005,-3,-2,-1,0,31.4,40.4,-2,0.7000000000000002
5,-1,-0.03693181818181823,-1.8901515151515156,-3.0482954545454533,1.1581439393939394,-2.4237166870930977,0.0,-2.0,-1.0,-2.0,-0.7310606060606091,-0.021086158678435607,-3.8910984848484844,0.07269445271375985,-0.6505681818181817,-0.045791919191913166,-2.9252814496779536,-4.611348907246054,0.03351653012092426,-0.0704483483027425,-10.0,-5.0,-3.0,4.0,-13.0,86.0,34.0,66.0,18.0,-0.0015685583101129998,-0.16200000000000003,-26,-20,-11,-4,7.1000000000000085,28.299999999999997,-1,0.30000000000000004
-14,-3,0.12713472485768496,-3.2533206831119514,-3.771347248576845,0.5180265654648961,-3.615308073126627,0.0,-4.0,5.0,0.0,1.4895635673624277,-0.018236781189083784,-0.5740037950664103,-0.00540141843971631,-0.1138519924098702,-1.4598861480076266,-3.918420361703909,-5.099454953302683,0.029920961324422124,0.0972137635332627,2.0,-1.0,-3.0,-2.0,-1.0,-23.0,-6.0,11.0,-8.0,-0.00025591124946399996,0.0050000000000000044,4,3,3,1,-38.8,-39.099999999999994,-1,-0.09999999999999987
3,-1,0.17112299465240643,1.6479500891265673,-6.090017825311946,7.737967914438504,0.8562391343773932,2.0,-6.0,-2.0,-2.0,1.6987522281639933,0.0025782662748642937,1.8101604278074923,-0.011564859299931451,0.4491978609625633,-0.3955926322044121,3.1700147375815106,-9.19064229042938,0.19359003900733818,-0.022467044354931895,8.0,1.0,-3.0,-3.0,5.0,-43.0,-3.0,-39.0,-10.0,0.0030290566543616,0.10799999999999998,6,7,2,1,-37.6,-37.3,0,0.30000000000000027
-3,-4,0.08627450980392148,-4.949019607843127,-8.929411764705883,3.980392156862746,0.8529936719028655,-2.0,-5.0,1.0,-1.0,0.8745098039215691,-0.012372515690376618,0.09803921568627416,-0.011801418439716271,-0.22352941176470864,-4.350726692810483,-0.9474392878974811,-8.82916249741156,0.14342997422772186,-0.0571554644238004,4.0,0.0,-3.0,-1.0,1.0,-34.0,-4.0,-31.0,-8.0,0.0009054876011884002,0.027000000000000024,0,0,1,0,-21.4,-23.9,0,-0.5
2,-2,-0.13235294117647056,-10.731617647058826,1.014705882352942,-11.746323529411764,-1.9518074518403274,1.0,2.0,1.0,1.0,-3.7922794117647065,-0.0817187580987922,2.7794117647058805,-0.10919945375359863,4.518382352941176,1.8220101960784234,-20.765395769480918,-1.6681650333315474,-0.30203639623726186,0.1696834550607911,-10.0,-7.0,-1.0,5.0,-11.0,118.0,1.0,207.0,-7.0,-0.0048519944665833,-0.11299999999999999,-1,0,0,0,-15.0,-11.899999999999991,2,0.0
3,3,-0.19696969696969702,-1.6181818181818102,3.133333333333333,-4.751515151515152,4.326020082729709,-3.0,3.0,3.0,4.0,0.8878787878787904,0.03241477064769649,-1.7424242424242387,-0.0768416797450896,-3.0666666666666664,0.14026343434343147,-2.2025170456150533,5.415189977394846,-0.12643912113555822,-0.0705305758341389,-1.0,1.0,7.0,0.0,6.0,19.0,12.0,-20.0,21.0,0.00020195579308329974,0.026999999999999913,3,1,0,0,-17.799999999999997,-33.00000000000001,-2,0.10000000000000009
-7,3,-0.009487666034155628,6.197343453510442,5.759962049335861,0.43738140417457316,0.6150670576753523,-2.0,1.0,2.0,2.0,-4.831119544592031,0.00018084878362450985,3.8140417457305524,0.005275451030927858,1.444971537001896,3.885993776091084,0.9976408296016501,2.647769176475535,-0.00939343587372199,-9.423016043361154e-05,-1.0,-1.0,3.0,-2.0,2.0,-15.0,11.0,-6.0,13.0,0.0005715845734391998,0.016000000000000014,-11,-4,-1,0,-2.0,-6.700000000000003,2,-0.5
4,3,0.01992409867172673,3.0502846299810216,1.7305502846299774,1.3197343453510442,1.1304597069966764,0.0,0.0,0.0,1.0,-4.2722960151802685,-0.0037222204302809203,2.4316888045540814,-0.017134468640824352,1.709677419354838,2.0766259329538386,0.3303720352234194,0.35325716132237517,0.011308912091660739,0.008615186580066186,8.0,5.0,2.0,-2.0,10.0,-28.0,9.0,-12.0,6.0,0.002443433242865999,0.0040000000000000036,2,6,5,1,-48.50000000000001,-55.2,1,-0.10000000000000009
-4,0,0.030303030303030276,-4.303030303030297,-5.939393939393931,1.6363636363636367,3.9701184976006925,-2.0,-2.0,-1.0,0.0,5.54545454545455,-0.020048234327212033,-2.515151515151519,0.015729585006693525,-2.6969696969696972,-5.560100202020195,2.6849348007457365,-0.4137100522402477,0.08490996192238287,-0.054606931619352594,5.0,2.0,0.0,-1.0,5.0,-2.0,-15.0,-17.0,3.0,1.7677440473900206e-05,-0.04799999999999993,7,-1,0,0,-4.700000000000003,-19.700000000000003,1,-1.0
6,1,-0.021390374331550777,-1.8333333333333286,-1.7326203208556095,-0.10071301247771824,-0.04187076894912778,0.0,2.0,-1.0,3.0,3.4286987522281613,-0.010307230023916036,-1.8645276292335105,-0.06218540268456385,-5.684491978609625,-3.516406486252876,3.167095430145878,2.464409936901532,0.003021312884698757,-0.024411687216249603,0.0,-1.0,1.0,0.0,1.0,31.0,33.0,10.0,8.0,-0.0006425383751597,0.07599999999999996,-3,-1,0,0,-12.100000000000001,-2.6999999999999886,-2,-0.30000000000000004
34,1,-0.05303030303030298,6.710227272727266,-0.7196969696969688,7.429924242424242,3.9465729194873003,-6.0,-1.0,-3.0,0.0,8.453598484848484,0.07625042271651261,-4.810606060606062,0.05542105263157904,-3.9034090909090917,-3.093724040404034,15.518649134891987,4.095761400287472,0.24170435702723458,-0.2947346600575374,4.0,2.0,4.0,-2.0,8.0,-98.0,-1.0,-195.0,6.0,0.0032332472461265005,0.21599999999999997,11,6,3,2,0.10000000000000142,-7.0,-2,-0.5
10,1,-0.08428030303030298,0.33522727272726627,-0.18844696969696884,0.5236742424242422,0.7790464967007722,-1.0,1.0,-1.0,1.0,8.609848484848484,0.05297485356938386,-4.998106060606062,-0.008626631853785871,-2.3409090909090917,-5.093470707070729,8.391708742478784,7.048828068571041,0.01096064511318795,-0.0952409481434909,-4.0,-2.0,0.0,3.0,-4.0,21.0,-7.0,1.0,-2.0,0.0003138605173246007,0.06299999999999994,8,4,3,2,-2.3999999999999986,-5.599999999999994,0,0.30000000000000004
3,0,0.18181818181818188,2.848484848484844,-4.060606060606062,6.90909090909091,-2.8321454199049008,3.0,-4.0,-2.0,-3.0,-5.030303030303031,-0.01886536202833461,2.7878787878787854,0.04439606834223886,4.6060606060606055,2.711595959595982,-0.7931316110989997,-11.711007898401746,0.15854936893367655,0.023268812884505205,9.0,1.0,-4.0,-2.0,5.0,-41.0,-10.0,-20.0,-10.0,0.0025616717383855,0.05800000000000005,7,7,2,1,-30.6,-16.9,2,0.20000000000000018
12,1,-0.14488636363636365,-4.837121212121218,2.0482954545454533,-6.885416666666667,0.7422823305867698,-6.0,2.0,2.0,0.0,-6.905303030303031,-0.005549638250613664,1.0426136363636402,-0.0821384912539691,1.1960227272727284,-0.5722282828282914,-6.6100578258089655,3.408935800636101,-0.22109693787204565,0.076210574235682,5.0,2.0,5.0,0.0,10.0,-50.0,-15.0,-25.0,-16.0,-5.4672850323900235e-05,0.10999999999999999,1,2,0,0,-9.300000000000004,-6.299999999999997,0,0.30000000000000004
1,2,0.15441176470588236,-5.757352941176471,-9.369485294117638,3.6121323529411766,2.1077864992390722,3.0,-4.0,-1.0,-1.0,0.7371323529411775,-0.06548974795490298,1.6617647058823515,-0.07726575593713436,1.7463235294117645,0.66602274509804,-8.643444386683143,-15.798040001634647,0.17672270739643953,-0.0223109426905572,0.0,0.0,0.0,-4.0,0.0,-74.0,17.0,-25.0,-3.0,0.0004342064663559,0.041000000000000036,4,0,0,0,24.6,19.4,1,0.8999999999999999
-31,0,-0.32352941176470584,-11.941176470588239,3.441176470588239,-15.382352941176473,1.9952336552422256,-4.0,2.0,1.0,0.0,1.5882352941176485,-0.02886638527203339,-0.11764705882353255,-0.05532027165011688,2.382352941176473,-0.0027752639517260036,-17.27524984553574,6.555965750222043,-0.45322393649233583,0.1296945247276298,-11.0,-7.0,-3.0,14.0,-14.0,210.0,52.0,224.0,19.0,-0.0059346614016093,-0.20599999999999996,-12,-11,-7,-2,8.700000000000003,2.1999999999999957,0,0.0
-6,-2,-0.0716911764705882,0.816176470588232,4.966911764705877,-4.1507352941176485,0.7956900388513883,-5.0,0.0,-1.0,0.0,1.944852941176471,0.044848442825369206,-6.029411764705884,-0.0012609779254688647,-3.4577205882352917,-2.5734380090497666,7.688095663966479,12.337101028119932,-0.05412422150762841,-0.01756695496296,-3.0,-3.0,1.0,1.0,-2.0,17.0,-16.0,9.0,-7.0,-0.0021472074144612005,-0.12,-10,-8,-6,-2,-2.299999999999997,2.799999999999997,0,-0.8999999999999999
-8,0,-0.08823529411764708,-1.82352941176471,5.647058823529406,-7.4705882352941195,1.5952935105974415,-5.0,1.0,1.0,0.0,-2.0294117647058805,-0.00790940876303281,-0.3235294117647065,-0.0015544758183044793,2.2352941176470598,2.085216179898538,-6.857518685837277,5.50295171859517,-0.12322090328872382,0.03498560917107661,-7.0,-4.0,0.0,3.0,-7.0,44.0,-12.0,41.0,-7.0,-0.0038781539476543,-0.10199999999999998,-9,-10,-7,-2,-16.9,-19.0,0,-0.19999999999999996
-22,-2,-0.009191176470588203,4.722426470588232,7.435661764705877,-2.7132352941176485,0.7421743693342933,-3.0,-1.0,-1.0,-2.0,1.476102941176471,0.0753410621630704,-0.873161764705884,0.020113480948990015,-1.9577205882352917,1.8905619909502178,6.099720829487779,10.457967945188088,-0.04075442564167919,0.03156324917109091,0.0,-1.0,-3.0,3.0,-3.0,-2.0,-4.0,4.0,1.0,-0.0015755512572439003,0.028000000000000025,11,10,4,2,1.8000000000000043,-0.5,1,0.10000000000000009
-13,1,0.03598484848484851,-3.6325757575757507,-5.524621212121211,1.8920454545454568,0.46294178668154906,2.0,-1.0,0.0,2.0,-6.849431818181818,0.0052482188440584054,2.4119318181818166,-0.037247640372659374,1.8503787878787872,1.1812848484848502,-8.361160530180925,-11.315960725671843,0.03682009594184088,-0.0008352474569923996,0.0,1.0,-1.0,0.0,-1.0,-1.0,-19.0,10.0,-8.0,0.0001791483614088001,-0.08200000000000007,-2,-1,0,0,12.600000000000009,12.300000000000011,-1,-0.5
-13,-1,0.017825311942959,14.278074866310163,12.040998217468797,2.237076648841355,0.7087886371160455,-3.0,0.0,-3.0,1.0,1.9153297682709436,0.051769677760169,5.440285204991085,-0.010958130079941508,3.2174688057041028,5.652519548425424,12.078132278671717,10.010854960072194,0.08919748208173417,-0.0713721701387751,0.0,0.0,-1.0,0.0,-1.0,-3.0,4.0,6.0,0.0,3.824713344730002e-05,0.038999999999999924,0,0,0,0,2.4000000000000057,10.799999999999997,-1,0.7000000000000002
-9,-1,-0.04482758620689653,-1.3643678160919563,0.4816091954022994,-1.845977011494253,-2.0275859726635055,-4.0,-1.0,-4.0,1.0,-1.0517241379310356,0.015793115377962408,0.5551724137931018,0.01012380728682638,0.5758620689655185,-0.834577164750975,-0.44843198322331546,2.8172166646380816,-0.06785913076829853,0.023031544561401995,0.0,0.0,2.0,-1.0,2.0,-2.0,9.0,-8.0,30.0,4.7866549055099704e-05,0.05899999999999994,0,-1,0,0,-3.0999999999999943,5.699999999999989,1,-0.5
14,4,0.06470588235294117,-2.992156862745105,-5.260784313725502,2.268627450980391,-2.946462489991621,1.0,0.0,-1.0,2.0,-0.9411764705882355,-0.033889602053915224,1.7823529411764696,-0.050620048601349166,1.094117647058825,-2.2806504575163373,0.3693431199667714,-4.45571633706426,0.08049103358322474,-0.01578515123028361,-2.0,0.0,-3.0,2.0,-5.0,-9.0,7.0,-24.0,10.0,0.0013828340980927998,0.16700000000000004,8,0,1,0,-40.8,-45.2,1,-0.5999999999999999
-2,4,0.06470588235294117,5.449019607843127,1.2980392156862735,4.15098039215686,0.39289397678318316,0.0,-1.0,1.0,3.0,0.117647058823529,-0.041202463379840626,6.28235294117647,-0.05453329690079023,-0.34705882352941053,3.5707691503267895,1.198695092596168,-3.5141643084668885,0.09882768509725037,-0.034121802744309204,-1.0,1.0,-2.0,1.0,-3.0,2.0,14.0,-23.0,19.0,0.0012887471724024003,0.11599999999999999,0,-1,0,0,-5.099999999999994,-3.700000000000003,1,0.0
17,2,-0.018750000000000044,-3.6187500000000057,-0.94583333333334,-2.6729166666666675,-2.9269242295414326,-1.0,2.0,1.0,-1.0,-1.0062500000000014,-0.012602647896765518,2.679166666666667,0.012453630100688895,-0.47291666666666643,-1.1497777777777856,-2.7827218426426725,-0.4502593718675172,-0.04248791718993994,0.023737917189939797,3.0,3.0,4.0,-3.0,7.0,-3.0,-12.0,-27.0,-7.0,0.0004325528534705001,0.08299999999999996,0,4,0,0,-16.4,-16.5,2,-0.6999999999999997
-3,-1,-0.006628787878787845,3.9782196969697026,5.748106060606062,-1.7698863636363633,-3.2939844754162237,1.0,0.0,2.0,-1.0,3.9119318181818166,0.011992945326278703,1.933712121212121,0.054328807137795865,2.4876893939393945,3.249834343434337,1.4188652580644856,2.9545330879986835,-0.0478765726686301,0.041247784789842215,-4.0,0.0,-1.0,1.0,-5.0,5.0,-23.0,14.0,-10.0,-0.0011758310693771997,-0.06600000000000006,-5,-2,-2,0,-15.300000000000004,-7.699999999999996,0,0.0
4,1,-0.02317290552584672,0.13814616755793452,2.766488413547229,-2.6283422459893053,-4.459777068281527,1.0,0.0,2.0,1.0,2.377005347593581,-0.014127912373526397,1.003565062388592,-0.005549118124744901,2.1880570409982187,1.058979441473575,-0.455396722698552,1.9623267495291827,-0.057055260271883346,0.03388235474603661,-7.0,-2.0,-5.0,6.0,-12.0,27.0,-22.0,28.0,-10.0,-0.0010539951618684998,-0.08699999999999997,-2,-5,-1,0,-28.200000000000003,-27.599999999999998,-1,-0.5
-3,0,-0.12121212121212122,10.333333333333343,13.27272727272728,-2.9393939393939394,0.19370353050915412,-4.0,-1.0,-1.0,2.0,9.424242424242426,0.0191894356662769,1.1515151515151523,0.037292103262967946,2.666666666666666,6.363591111111127,4.3993280752230675,8.20799123712996,-0.09784943481907182,-0.023362686393049392,-2.0,-2.0,1.0,3.0,-1.0,35.0,-14.0,32.0,-9.0,-0.0015794638992783997,-0.15800000000000003,-9,-6,-2,0,-10.400000000000006,-6.099999999999994,-1,0.09999999999999987
-12,-1,0.08617424242424243,-1.174242424242422,-5.827651515151523,4.653409090909091,-4.100831546072108,1.0,-1.0,-2.0,3.0,-6.216856060606062,0.016695097845806306,-0.9895833333333286,0.0578405148441431,-3.8352272727272716,-1.8996000000000066,2.0295406784076278,-5.785232395311283,0.1561171761156087,-0.0699429336913662,-4.0,-3.0,-5.0,2.0,-9.0,29.0,13.0,10.0,3.0,9.721391059379966e-05,-0.16800000000000004,-3,-2,-2,0,13.700000000000003,16.5,0,0.40000000000000013
2,-2,-0.01564027370478982,0.5757575757575779,-0.7732160312805547,1.3489736070381229,0.38069516626853606,-5.0,-2.0,1.0,2.0,-4.899315738025416,-0.04271885445676149,1.4086021505376394,0.03402733861944829,0.34017595307918036,-0.7849290322580558,0.25292795947380853,-0.39913305285070066,0.051603040889246166,-0.0672433145940359,0.0,-3.0,1.0,-1.0,1.0,-9.0,5.0,-27.0,0.0,0.00016705138929340013,-0.11499999999999999,0,1,-2,0,-7.1000000000000085,-20.9,0,0.5000000000000002
-3,2,0.08211143695014667,3.5425219941349013,-0.8113391984359737,4.353861192570871,-0.43324222915467736,-3.0,-2.0,1.0,-2.0,6.5601173020527845,0.023080872340900505,3.1065493646138798,-0.019059196617336127,1.5122189638318666,2.4464620397523618,1.4688885357283539,-4.937522165654045,0.1647406763217356,-0.0826292393715889,2.0,-1.0,0.0,-2.0,2.0,-30.0,-4.0,-22.0,3.0,0.0011488314898894995,0.04599999999999993,-14,-3,-1,0,-12.499999999999993,-7.300000000000004,0,-0.10000000000000009
6,4,0.09769585253456226,3.7944700460829495,-4.301382488479263,8.095852534562212,4.233747592250593,0.0,-3.0,0.0,0.0,4.856221198156685,0.03024860500280152,2.8580645161290334,-0.050003782625141935,0.08018433179723417,-0.7398753917050769,6.711977456452772,-4.926148600684542,0.2551931052218973,-0.1574972526873349,1.0,1.0,2.0,-4.0,3.0,-39.0,-5.0,-45.0,-9.0,0.0027649445511514,0.06299999999999994,14,14,3,1,-18.199999999999996,-20.9,1,0.09999999999999987
-12,2,-0.04496578690127073,3.98435972629521,2.633431085043995,1.3509286412512225,3.970174819966525,-3.0,-1.0,2.0,5.0,3.190615835777127,0.0058356676003735175,-3.5366568914956034,0.030837598928058596,2.532746823069404,4.0994992505702115,-2.428201491647002,-2.630435807251118,0.020929065346164677,-0.0658948522474355,1.0,2.0,-2.0,4.0,-1.0,15.0,10.0,-6.0,15.0,5.1774639009800026e-05,-0.007000000000000006,-2,-1,0,0,-39.6,-51.3,1,-0.3999999999999999
26,3,0.11100569259962045,1.300759013282729,-5.577798861480069,6.87855787476281,0.1931417597047993,5.0,0.0,2.0,1.0,2.262808349146109,-0.003482695248383072,-1.825426944971536,0.0028789791295628087,1.9667931688804536,2.612042310125041,-4.876504507013522,-13.949071674068563,0.10834668056183272,0.002659012037787789,7.0,7.0,-2.0,-1.0,5.0,-18.0,12.0,-22.0,10.0,0.0031998951432416003,0.119,13,10,7,2,3.1999999999999957,-4.3999999999999915,0,-0.5999999999999999
-6,-3,-0.24784482758620685,-10.22629310344827,-1.0862068965517224,-9.140086206896552,1.8867656891410363,-5.0,-1.0,-1.0,1.0,1.1443965517241388,-0.0008325008325008043,-1.1271551724137936,-0.023996898973235647,-0.15625,0.23054482758617922,-16.547444208583897,-2.839493649435198,-0.11140483036731441,-0.1364399972188926,-8.0,-6.0,-1.0,8.0,-9.0,174.0,7.0,166.0,-7.0,-0.005065595680048,-0.17600000000000005,-13,-4,0,0,-22.999999999999993,-23.1,-1,-0.19999999999999996
6,-7,-0.18627450980392157,1.4847494553376919,3.8104575163398664,-2.325708061002179,2.6489545302109523,-8.0,0.0,1.0,2.0,-2.1993464052287592,0.04646085621695378,0.027233115468408897,0.0016983695652174058,2.166666666666666,-0.8745160784313555,2.8418613089250755,7.627075610620636,-0.09442412035662207,-0.0918503894472994,-12.0,-5.0,-2.0,6.0,-14.0,90.0,2.0,91.0,-12.0,-0.0027509495996576997,-0.06700000000000006,-4,0,0,0,-28.400000000000006,-28.39999999999999,-1,-0.5
-23,-5,-0.11458333333333337,-4.355324074074076,0.5347222222222285,-4.890046296296297,-0.6245439458806477,-5.0,-1.0,1.0,2.0,-5.204861111111111,0.037969437969437914,2.8912037037037024,-0.024310247747747704,0.5729166666666661,-3.05338666666664,-2.7121085630115687,5.1528183308390965,-0.1478999215871063,0.033316588253773,-4.0,-2.0,-4.0,6.0,-8.0,77.0,8.0,89.0,5.0,-0.0022878742013090997,-0.122,-3,-3,0,0,-10.100000000000001,-7.899999999999999,-1,-0.30000000000000004
